ID,CHANNEL,VIDEO_TITLE,VIDEO_TAG
3139327,Entertainment,Cleaning the Pipes,sxephil not sexy philip defranco joe the plumber gaza web series entertainment news
3139328,Entertainment,Baby Thrown on Ground and Killed,sxephil philip defranco baby thrown on ground
3139330,Entertainment,Time lapse of a baby playing with his toys,baby bébé time laps photographe photographie Francis Vachon quebec edward edouard charles coeur de pirate ensemble time lapse toy toys
3139331,Entertainment,SEX IN THE SENATE! PGOV: Episode One,animation improv parody series sketch spoof politics senators hearing room senate hearings wallstreet collapse marijuana smoking pot bong blender drinks bridge to nowhere sex scandals
3139332,Entertainment,Eff Me Boots and a Big Big Bow,obama biden inauguration poet bush president boots sirit airlines
3139333,Entertainment,Exclusive Sneak Preview of Sonny with a Chance,demi lovato sonny with chance don't forget disney channel jonas brothers sneak peak
3139334,Entertainment,Jonas Brothers Compatibility Game,Jonas Brothers 3d concert experience tonight burnin up lovebug kevin joe nick JonasBrothersMusic compatibility match interactive annotations dating game selena Gomez Little Bit Longer JB Burnin Up SOS Love Bug Addict Anthem Disney stars celebrity parodies spoofs comedy venetianprincess
3139335,Entertainment,No Photoshopping Going On Here,youtube hot sexy tania uncensored channel how to get girlfriend best favorite free tip ipower console ps3 xbox 360 computer gamer games community athene tips aka CAT mom legend hero love derveaux girl funny paladin world ever video comdey humor sketch clips blizzard wow warcraft chiren furious athenewins talent brad sucks dance music guitar song pwn noob
3139336,Entertainment,My Bloody Valentine 3D - In Theaters Friday!,my bloody valentine 3d horror movie
3139338,Entertainment,Womanizer,hotforwords hot for words intelligence is marina orlova word origins etymology casanova womanizer britney spears
3139339,Entertainment,Dirty Dirty Liar!!,sxephil dirty liar entertainment news web series ghetto
3139340,Entertainment,La mamma di sexy Cristina: Ignoravo la sua doppia vita,cristina del basso grande fratello
3139341,Entertainment,VIVO - Vamos trocar idéias,vivo vamos trocar idéias rede mallu Magalh？es conectados você pode mais tchubaruba celular
3139342,Entertainment,New Moon Official Trailer 2009 [Unlimited FREE movie download @ WWW.EASYMOVIE.TK ],twilight trailer edward cullen bella swan robert pattinson esmee emmett alice jasper carlisle kristen stewart crepusculo new moon eclipse breaking dawn november rpattz midnight sun cullens New Moon Vampire Werewolf Bella Swan Edward Cullen Jacob Black Steven Strait Kristen Stewart Robert Pattinson Twilight
3139343,Entertainment,Sua Felicidade Transforma,cocacola coca-cola felicidade otimismo alegria big splash
3139344,Entertainment,E*TRADE Singing Baby,etrade baby singing baby SuperBowl XLIII ads E*TRADE Baby e-trade baby wings most favorited etrade singing babies Super bowl ads etrade broken wings etrade singing baby etrade commercial etrade super bowl YouTube E*TRADE etrade E-trade Baby advertising commercials
3139345,Entertainment,E*TRADE Baby Outtakes,E*TRADE Baby etrade baby Outtakes YouTube outakes bloopers Commercials Ads TV Spots Big Game Ads Super Bowl Commercials funny
3139347,Entertainment,BEYONCE AT LAST HD BARACK & MICHELLE OBAMA's FIRST DANCE,Beyonce At Last Etta James First Dance Jennifer Hudson Superbowl National Anthem Star Spangled Banner Barack Obama Michelle Obama Washington DC January 20th Speech Catfight Jealousy Celebrity Feud
3139349,Entertainment,Obama Girl + Obama Duet!,ObamaGirl Obama inauguration BarelyPolitical music video sing red state blue edited dance dc NextNewNetworks
3139350,Entertainment,Cadbury Eyebrows  (official version),cadbury com eyebrow eyebrows fun gahfp glassandahalffull mischief dairymilk dairy milk chocolate gorilla advert ad commercial dance
3139351,Entertainment,David Abernathy - Cars.com 2009 Super Bowl Ad,Cars.com Superbowl Super Bowl David Abernathy funny confidence baby buy car cars ad ads commercial
3139352,Entertainment,T-Mobile Advert Lifes For Sharing,Liverpool Street Liverpool st T-mobile advert public dancing train station London flash mob John Baker dance lifes for sharing funny tmobile ad commercial lulu shout yazz the only way is up pussycat dolls pcd don't cha Viennese Waltz Kool Gang Rainbow Since you've been gone Millie Small My Boy Lollipop Contours Do you love me
3139353,Comedy,Jeff Dunham on Jay Leno,Jeff Dunham Jay Leno Tonight Show Walter Achmed
3139354,Entertainment,Guitar: Impossible,nozze di marriage of figaro trans siberian orchestra mozart mystery guitar man mysteryguitarman flight the conchords business time hedges glass philip reich kaki king van halen via hero
3139355,Entertainment,Free Doritos,2009 doritos crash the super bowl finalist free
3139357,Entertainment,The T-Mobile Dance,T-Mobile T-Mobile Dance Liverpool St Liverpool St Dance Lifesforsharing Life's for sharing Liverpool Street st public dancing train station London flash mob dance funny ad commercial T-Mobile Advert liverpool St Flash Mob Channel 4 T-Mobile TV Commercial
3139358,Comedy,How many spins does it take?,Can Has Cheezburger Cat Toilet Paper Spins Funny Cute
3139359,Entertainment,Beyoncé - Single Ladies SPOOF (Barack Obama),alphacat iman beyonce spoof best barack obama impersonator music newsweek the district
3139360,Comedy,Die ARD Tagesschau auf Schw？bisch - dodokay SWR,dodokay Schw？bisch Synchro Funny Verarsche ARD Tagesschau Jan Hofer Grasdackel Cem ？zdemir Baggersee Amerikaner Zuckerguss NASA ISS Krise
3139361,Comedy,The CollegeHumor Show on MTV: Extended Trailer,collegehumor show promo trailer mtv hardly working chtv funny sketch television comedy
3139362,Comedy,"Miley & Mandy Show! THE BIRDS, THE GLOBES, THE UPDATE!",globes golden mandy miley parrots updates
3139363,Comedy,Microphone Fail,Microphone Fail Speech Funny Electronics
3139364,Comedy,Baz 3.0 Colorado 11/01/2009 1 puntata-Giusy Ferreri e La Storia di Italia video e audio tt ok,colorado cafè live baz 3.0 2.5 2.0 video 100% ok anudio 11/01/2009 09 divertente pino la lavatrice Giusy Ferreri La Storia di Italia
3139365,Comedy,Bud Light Conan O'Brien/Swedish,Bud Light Bud Light beer Bud Light commercials funny commercials beer beer commercials Super Bowl Super Bowl commercials Super Bowl ads Bud Light Super Bowl ads Conan O'Brien Bud Light Conan O'Brien Conan Bud Light Conan Conan Swedish Conan Sweden Bud Light Sweden
3139366,Comedy,Kitty Snacks on a Graham Cracker!,Can Has Cheezburger Kitten Cat Graham Cracker Snacking Food Cute Funny Winking
3139367,Comedy,Spoiled Girl,cheetos chester cheetah mr lee stevie ryan
3139368,Comedy,Mike Relm REMIX! Obama Girl duet,ObamaGirl BarelyPolitical sex humor MikeRelm Remix music video president elect DC inauguration Washington celebration NextNewNetworks
3139370,Comedy,The Bartender Says...,Horse Joke Sarah Jessica Parker
3139371,Comedy,Damn You Nancy!,sxephil philip defranco video blog
3139372,Comedy,What lies beneath...the packing peanuts?,Cats Can Has Cheezburger Jaws Movie Parody Funny Packing Peanuts
3139373,Comedy,"Hungry, Hungry Kitteh!",Can Has Cheezburger Hungry Kitten Food Cat Cute Funny
3139374,Comedy,Hitler's Aggie Football Rant,Texas Tech Baylor UT
3139375,Comedy,Coloring IS Talent,makemebad makmebad35 make me bad 35 color coloring books insane crazy banana mishap homosexual ghost 911 fail im fred
3139376,Comedy,Who would you have?,communitychannel would even have heart kid from captain planet despite the fact that nobody liked him
3139377,Entertainment,09.01.12 Kkotboda Namja Ep3 - 1/6,？？？ Lee Min Ho ？？？ Kim Hyeon Hyun Joong SS501 ？？ Beom ？？ Joon Jun T-Max ？？？ Goo Koo Hye Sun Seon F4 Boys Before over Flowers Hana Yori Dango 流星花園 ？？？ ？？
3139379,Entertainment,LMAO Syndrome,NBC Super Bowl Ad LMAO
3139380,Entertainment,50 Cent Starring In Pimpin' Curly [DISS VIDEO],50 cent foxy brown pimp pimpin curly diss beef
3139381,Entertainment,Monster.com Doubletake - Official Super Bowl Ad,MONSTER recruitment jobs careers calling Monster.com moose Super Bowl superbowl ad TV commercial 2009
3139383,Entertainment,"Dear Mr. President letter from Lady Gaga, Eva, Wil.iam, Jeff Gordon and Keenan Thompson",Dear Mr. President Dear Mr President Pepsi Refresh Refresh Refresheverything Refresh everything refresheverything.com Refresh America Refresh the nation Pepsi Pepsi video Pepsi video submit Pepsi Dear Mr. President President Obama Inauguration Open letter Will.i.am Eva Longoria Parker Jeff Gordon Kenan Thompson Lady Gaga
3139384,Entertainment,Sport na Libertadores 2009,sport libertadores 2009 promocao nassau recife
3139385,Entertainment,Power of the Crunch,2009 doritos crash the super bowl finalist power of crunch
3139386,Entertainment,Grande Fratello 9....Cristina del Basso,grande fratello alessia marcuzzi cristina del basso diretta dalla casa big brother 2009
3139387,Entertainment,Cadbury: Eyebrows Dance,cadbury dairy milk eyebrow eyebrows dance ad advertising fallon commercial tvc tv pub
3139388,Entertainment,Arby 'n' the Chief S3E06: Glitch,arby chief digitalph33r digital ph33r halo machinima s3e06 episode 18 eighteen glitch deus ex machina hard justice won XBOX 360 Live XBL Arbiter Master Chief Cortana Covenant Multiplayer Spartan FPS first-person achievements
3139389,Entertainment,A Be Moieties Suety Mouth,sxephil philip defranco the title is not an anargram web series entertainment news
3139390,Entertainment,"Hospitalized, but still kicking.",sxephil citi plane gitmo comments Kati Stam defranco web series entertainment news
3139391,Entertainment,Bad oralogy youknowwhatimsayin?,hotforwords hot for words intelligence is marina word origins etymology cacology bad bush
3139393,Entertainment,Ann Coulter on The View 01/12/09 (3 of 4),The View 1/12/09 Barbara Walters Whoopi Goldberg Joy Behar Sherri Shepherd Elisabeth Hasselbeck Ann Coulter
3139394,Entertainment,Lily Allen and her Famous Third Nipple (HQ),Jakhalzen Lily Allen DWDD
3139395,Entertainment,E*TRADE Golf Baby,etrade baby golf baby SuperBowl XLIII ads E*TRADE Baby e-trade baby Shankopotamus YouTube E*TRADE etrade E-trade Baby advertising commercials tv ads Super Bowl baby funny videos most favorited 401K YouTube
3139396,Sports,OHSSE The BEST High School Basketball Buzzer Beater of 2009 !!!,OHSSE Basketball Buzzer Beater 3-Pointer Guthrie Donte Foster Blue Jays Midwest City Oklahoma High School Sports Express
3139397,Sports,Bridgestone Super Bowl Ad - Taters,bridgestone super bowl taters mr potato head mrs heads sheep ads funny commercials commercial tires
3139398,Sports,Treinamento,nike futebol treinamento
3139402,Sports,Mascarita Dorada: ARE YOU KIDDING ME?!?!?!?!?!?!?,CMLL Lucha Libre Wrestling Mexico Arena Coliseo Mascarita Dorada Pequeno Damian minis
3139404,Sports,Beckam first Goal for Milan     Bologna1 - 4 AC Milan,Beckam first Goal for Milan Bologna [1 4] AC kaka pen seedorf ronaldinho gatuso ac milan etc.
3139407,Sports,2009 Euros CD Rubleva Shefer,Rubleva Shefer Euros figure skating
3139408,Sports,LeBron's 9th Rebound?,LeBron rebound ny
3139410,Sports,"Classy fans, Clemson",Wake Forest Basketball Chas McFarland
3139411,Sports,Pepsi Refresh Anthem,Pepsi Refresh Super Bowl Super Bowl Pepsi Refresheverything Refresh Everything Super Pepsi Super Bowl Ad Pepsi Ad Bob Dylan Will I Am Forever Young
3139412,Sports,Try2OnChase,Try2OnChase
3139413,Sports,Fan comes onto court during Providence vs Marquette game,college basketball
3139414,Sports,Jarret Johnson Puts His Foot Into Ambler's Mouth - MONSTER JAM! (Anderson University SC) [Replays],Jarret Johnson Puts His Foot Into Coker's Mouth MONSTER JAM! (Anderson University SC) [Replays]
3139416,Sports,Double Alley-Oop Dunk,double alley-oop and tea bag on Jacob Bradewie Ike Nwamu Deuce Bello Weschester Country Day The Elon School varsity basketball dunk
3139417,Sports,Bali？ vs. Karabati？,rukomet SP 2009 karabati？ Bali？
3139419,Sports,Lebron James Ridiculous Shot of the Year Against Memphis-January 13 2009!!!!,LeBron James 23 Cleveland Cavaliers Cavs Memphis Grizzlies 2009 NBA basketball lay up shot all star
3139420,Sports,2008-2009 Here We Go Steelers Super Bowl Fight Song,Here we go steelers 0001
3139422,Sports,Crowd trouble Hull City vs Millwall,hull city millwall crowd trouble fans
3139423,Sports,Cristiano Ronaldo 2009 NeW,Cristiano Ronaldo 2009 NEW skills goals dribbles tricks football player Manchester United UEFA CUP Champions League CRISTIANO RONALDO GOLD BALL Golden Boy 2008 Freestyle Battle Skills nike mercurial vapor C.Ronaldo CR7 CR17 09 year best Chelsea Messi Quaresma
3139424,Sports,Beckham Goal - AC Milan vs Genoa - High Quality,David Beckham free kick goal assist calcio Fu？ball Genoa fc la galaxy AC Milan gol futbol soccer mls 英式足球 nogomet ποδ？σφαιρο fotbal ？？？？？？ サッカー ？？ футбол fotboll futebol fodbold voetbal football ？？？？？？ ？？？
3139425,Sports,The Best of the Super Bowl Commercials 2009,mouthpiecesports bud light commercials Super Bowl XLIII ads pepsi mcgruber miller high life doritos coke zero e-trade gold pittsburgh steelers arizona cardinals mc hammer pepsuper
3139426,Sports,Handball WM 2009 Deutschland Norwegen Heiner Brand Ausraster,Handball WM 2009 Deutschland Norwegen Heiner Brand Ausraster
3139427,Sports,Lyoto Machida Vs. Thiago Silva - Preview,ufc 94 lyoto machida Vs thiago silva georges st-pierre bj penn martial arts
3139428,Sports,Yoann Gourcuff Vs PSG - Chef d'oeuvre,yoann gourcuff but contre le psg paris fcgb l1 ligue rennes lorient milan milano 22 10 20
3139429,Sports,"Manchester United vs Chelsea (3-0) -  Highlights, Goals and Interviews11/01/09",Manchester United Man utd manu mufc chelsea old trafford sky sports high quality full highlights hq goals interview cristiano ronaldo goal free kick dimitar berbatov wayne rooney carlos tevez diego maradona jose mourinho alex ferguson rafa benitez 11/01/09 2009 08/09 match skill football soccer england english premier league premiership barclays
3139430,Sports,WWE's Chris Jericho (Y2J) assaulted by fan,WWE; WWF; Y2J; Chris Jericho; wrestling; assault
3139431,Sports,FIFA.com's 2008 Goal of the Year - Belchior (Portugal),FIFA beach soccer goal of the year portugal belchior
3139432,Sports,JULIO PRECIADO HIMNO NACIONAL MEXICANO,JULIO PRECIADO
3139434,Sports,PROCESSO DI BISCARDI : BERLUSCONI ANNUNCIA CHE KAKA' RIMANE (HQ) VERSIONE INTEGRALE,Processo Biscardi Ricaro Kakà kaka Berlusconi Silvio Gennaio 19 2009 Italia Gold Milan Inter Juventus Bologna Brigate rossonere guerrieri ultras curva
3139435,Sports,Leo Libertadores 2009,Nassau libertadores
3139436,Sports,Michael Ballack shoots and hits a pigeon!!,Michael Ballack ball kicks Pigeon Bird Chelsea Ipswich FA Cup 4th Round Stamford Bridge Ouch Warm Up Prematch Football Soccer Matthew Harding Stand Lower
3139437,Sports,Bologna - Milan 1-4 - Beckham first goal with AC Milan,Bologna AC Milan Beckham first goal
3139438,Sports,Plant a Seed: Frosted Flakes Super Bowl Commercial,2009 Superbowl Ads superbowl commercials super bowl commercials superbowl ads super bowl ads
